id,Make,Model,Aircraft.damage,Aircraft.Category,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Injury.Severity,Event.Date,Amateur.Built,Engine.Type,Weather.Condition,Number.of.Engines,Purpose.of.flight,Broad.phase.of.flight,total_passengers,likelihood_serious_fatal,Destroyed?
700,Kaman,HH-43F,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-04-09,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,1.0,0.0,0
635,Navion,G,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-04-21,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
861,Navion,NAV-A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-04-22,No,Reciprocating,IMC,1.0,Personal,Cruise,1.0,1.0,1
870,Laister,NUGGET,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-04-26,No,Unknown,VMC,0.0,Personal,Cruise,1.0,0.0,0
855,Naval Aircraft Factory,N3N-3,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-04-30,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
348,Pilatus,B-4 PC 11A,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-05-03,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,1.0,1
755,Let,L-13,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-05-04,No,Unknown,VMC,0.0,Instructional,Approach,1.0,0.0,0
205,Aviat,A-1,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-05-08,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
1171,Nanchang,YAK-18A,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1992-05-09,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
567,Forney,F-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-05-10,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
638,Burkhart Grob,G-103,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-05-10,No,Unknown,VMC,0.0,Other Work Use,Takeoff,2.0,0.0,0
916,Aerotek,PITTS S-1S,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1992-05-13,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,1.0,1
347,Brantly-hynes,B-2B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-05-13,No,Reciprocating,VMC,1.0,Instructional,Maneuvering,2.0,0.0,0
727,I.c.a. Brasov,IS-28B2,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-05-24,No,Unknown,VMC,0.0,Personal,Takeoff,2.0,0.0,0
1149,Schempp-hirth,VENTUS A/16.6,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1992-05-31,No,Unknown,VMC,0.0,Personal,Cruise,1.0,1.0,1
312,Airship Industries,AIRSHIP 600,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1992-06-01,No,Reciprocating,VMC,2.0,Unknown,Takeoff,5.0,0.0,0
425,Commander,C3C,Substantial,Airplane,0.0,1.0,0.0,1.0,Non-Fatal,1992-06-04,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.5,0
66,Casa,212,Destroyed,Airplane,5.0,0.0,0.0,0.0,Fatal(5),1992-06-07,No,Turbo Prop,IMC,2.0,Unknown,Approach,5.0,1.0,1
1035,Siai-marchetti,SF260B,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1992-06-07,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,1.0,1
640,Burkhart Grob,G-109B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-06-10,No,Reciprocating,VMC,1.0,Instructional,Takeoff,2.0,0.0,0
495,Glaser-dirks,DG 300,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-06-10,No,Unknown,VMC,0.0,Personal,Approach,1.0,0.0,0
86,Gates Learjet,25B,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1992-06-12,No,Turbo Jet,VMC,2.0,Personal,Takeoff,2.0,1.0,1
336,Fantasy Sky Promotions,AX-7,Minor,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1992-06-13,No,Unknown,VMC,0.0,Business,Standing,2.0,1.0,0
260,Callair,A9B,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-06-13,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
96,Extra Flugzeugbau,300,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-06-17,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
62,Glasflugel,201B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-06-20,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,0.0,0
301,"Smith, Ted Aerostar",AEROSTAR 601,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-06-26,No,Reciprocating,VMC,2.0,Ferry,Takeoff,1.0,0.0,0
680,Navion,H,Substantial,Airplane,0.0,0.0,1.0,2.0,Non-Fatal,1992-06-27,No,Reciprocating,VMC,1.0,Personal,Takeoff,3.0,0.0,0
140,Bell-world,47D1,Destroyed,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-06-29,No,Reciprocating,VMC,1.0,Other Work Use,Maneuvering,2.0,0.0,1
656,Burkhart Grob,G103,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-07-02,No,Unknown,VMC,0.0,Personal,Takeoff,1.0,0.0,0
995,Raven,S-60A,Minor,Airplane,1.0,0.0,0.0,2.0,Fatal(1),1992-07-04,No,Unknown,VMC,0.0,Personal,Landing,3.0,0.3333333333333333,0
765,Consolidated Aeronautics Inc.,LA-4-200,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-07-09,No,Reciprocating,UNK,1.0,Unknown,Unknown,1.0,0.0,0
230,Callair,A-9,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-07-10,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
1020,Short Brothers,SC7,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-07-13,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,1.0,1.0,1
1136,Hiller-soloy,UH12D,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-07-14,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,2.0,0.0,0
700,Kaman,HH-43F,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-07-24,No,Turbo Shaft,VMC,1.0,Other Work Use,Approach,1.0,0.0,0
656,Burkhart Grob,G103,Substantial,Airplane,0.0,1.0,0.0,1.0,Non-Fatal,1992-07-25,No,Unknown,VMC,0.0,Personal,Takeoff,2.0,0.5,0
1119,Teal,TSC-1A2,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-07-30,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,1.0,0
1143,Cameron,V-77,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1992-08-08,No,Unknown,VMC,0.0,Personal,Maneuvering,2.0,1.0,1
822,Broussard,MH-1521M,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-08-09,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
10,Burkhart Grob,103,Substantial,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1992-08-09,No,Unknown,VMC,0.0,Other Work Use,Approach,2.0,0.5,0
445,Schempp-hirth,CIRRUS,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-08-12,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,1.0,1
1051,Thunder And Colt,SPECIAL SHAPE,Destroyed,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1992-08-15,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,1.0,1
724,Fleet,II,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-08-17,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
657,Burkhart Grob,G103 FLUGZEUGBAU,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1992-08-17,No,Unknown,VMC,0.0,Instructional,Approach,1.0,1.0,0
141,Bell-transworld,47G-2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-08-19,No,Reciprocating,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
1095,Socata,TB-10,Destroyed,Airplane,0.0,0.0,4.0,0.0,Non-Fatal,1992-08-22,No,Reciprocating,VMC,1.0,Personal,Climb,4.0,0.0,1
1104,"Tbm, Sa",TBM 700,Destroyed,Airplane,0.0,0.0,3.0,0.0,Non-Fatal,1992-08-22,No,Turbo Prop,VMC,1.0,Personal,Landing,3.0,0.0,1
337,Aerostar,AX-9,Substantial,Airplane,0.0,0.0,0.0,8.0,Non-Fatal,1992-08-22,No,Unknown,VMC,0.0,Aerial Observation,Descent,8.0,0.0,0
1160,Classic Aircraft Corp.,WACO YMF-5,Substantial,Airplane,0.0,0.0,3.0,0.0,Non-Fatal,1992-08-25,No,Reciprocating,VMC,1.0,Other Work Use,Landing,3.0,0.0,0
1041,Short Brothers,SH-7,Minor,Airplane,0.0,0.0,0.0,3.0,Incident,1992-08-29,No,Turbo Prop,VMC,2.0,Other Work Use,Takeoff,3.0,0.0,0
770,Consolidated Aeronautics Inc.,LAKE LA-4-200,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-08-29,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
1004,Christen Industries,S2B,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-08-29,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
839,Quicksilver,MXL II,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1992-09-09,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,1.0,0
122,Alon,415-A2,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-09-11,No,Reciprocating,VMC,1.0,Personal,Descent,1.0,0.0,0
646,Gulfstream-schweizer,G-164B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-09-17,No,Turbo Prop,VMC,1.0,Aerial Application,Cruise,1.0,0.0,0
645,Gulfstream,G-164B,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-09-22,No,Reciprocating,VMC,1.0,Aerial Application,Climb,1.0,0.0,0
755,Let,L-13,Substantial,Airplane,0.0,1.0,0.0,1.0,Non-Fatal,1992-09-26,No,Unknown,VMC,0.0,Personal,Approach,2.0,0.5,0
357,"Funk, D.d. Aviation Co.",B85C,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1992-09-29,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,1.0,0
1100,Socata,TB-9,Substantial,Airplane,0.0,0.0,0.0,4.0,Non-Fatal,1992-09-29,No,Reciprocating,VMC,1.0,Personal,Landing,4.0,0.0,0
98,Cessna Ector,305A,Destroyed,Airplane,1.0,0.0,1.0,0.0,Fatal(1),1992-10-03,No,Reciprocating,VMC,1.0,Unknown,Landing,2.0,0.5,1
131,Univair,415C,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-10-05,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
632,Franklin-sullivan Technologies,FS 1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-10-07,No,Reciprocating,VMC,2.0,Unknown,Approach,1.0,0.0,0
995,Raven,S-60A,Substantial,Airplane,0.0,2.0,4.0,2.0,Non-Fatal,1992-10-08,No,Unknown,VMC,0.0,Personal,Climb,8.0,0.25,0
502,Howard Aircraft Corp.,DGA-15P,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1992-10-08,No,Reciprocating,VMC,1.0,Personal,Landing,2.0,0.0,0
100,British Aerospace,3100,Substantial,Airplane,0.0,0.0,0.0,18.0,Non-Fatal,1992-10-20,No,Turbo Prop,VMC,2.0,Unknown,Taxi,18.0,0.0,0
7,American Eagle,101,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1992-10-23,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,1
1042,Morrisey,SHINN 2150A,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-10-23,No,Reciprocating,VMC,1.0,Instructional,Takeoff,2.0,0.0,0
340,Thunder And Colt,AX7-77,Destroyed,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-10-31,No,Unknown,VMC,0.0,Personal,Landing,2.0,0.0,1
777,Let,LF-13,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-11-01,No,Unknown,VMC,0.0,Personal,Landing,2.0,0.0,0
338,Raven,AX-9,Substantial,Airplane,0.0,4.0,1.0,0.0,Non-Fatal,1992-11-02,No,Unknown,VMC,0.0,Personal,Climb,5.0,0.8,0
301,"Smith, Ted Aerostar",AEROSTAR 601,Substantial,Airplane,0.0,0.0,1.0,2.0,Non-Fatal,1992-11-06,No,Reciprocating,VMC,2.0,Business,Takeoff,3.0,0.0,0
507,Hawker Siddeley,DH.125-400A,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1992-11-06,No,Turbo Fan,VMC,2.0,Executive/corporate,Landing,5.0,0.0,0
847,Sabreliner Corp.,N-265-60,Destroyed,Airplane,0.0,0.0,0.0,8.0,Non-Fatal,1992-11-07,No,Turbo Jet,VMC,2.0,Personal,Landing,8.0,0.0,1
501,Glaser-dirks,DG400,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-11-14,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
703,Kaman,HH43F,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1992-12-11,No,Turbo Shaft,VMC,1.0,Positioning,Maneuvering,1.0,0.0,0
410,Highcraft,BUCCANEER II,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-12-16,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
606,Dassault-breguet,FALCON 10,Substantial,Airplane,0.0,2.0,2.0,0.0,Non-Fatal,1992-12-18,No,Turbo Jet,VMC,2.0,Personal,Takeoff,4.0,0.5,0
739,Curtiss,JN-4D,Substantial,Airplane,0.0,0.0,2.0,0.0,Non-Fatal,1992-12-26,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,0.0,0
71,Varga,2150A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1992-12-30,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
109,Saab-scania Ab (saab),340A,Substantial,Airplane,0.0,0.0,0.0,31.0,Non-Fatal,1993-01-02,No,Turbo Prop,IMC,2.0,Unknown,Landing,31.0,0.0,0
516,Dornier,DO-228-202,Substantial,Airplane,0.0,0.0,0.0,5.0,Non-Fatal,1993-01-10,No,Turbo Prop,VMC,2.0,Unknown,Takeoff,5.0,0.0,0
618,Fairchild Hiller,FH-1100,Destroyed,Airplane,4.0,0.0,1.0,0.0,Fatal(4),1993-01-25,No,Turbo Shaft,VMC,1.0,Unknown,Maneuvering,5.0,0.8,1
981,Raven,RX7,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1993-01-31,No,Unknown,VMC,0.0,Personal,Maneuvering,3.0,0.0,0
558,Forney,ERCOUPE F-1,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1993-02-08,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
523,Eagle Aircraft Co.,DW-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-02-11,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
917,Aerotek,PITTS S-1T,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-02-14,No,Reciprocating,VMC,1.0,Personal,Cruise,1.0,0.0,0
308,American General Aircraft,AG5B,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-02-18,No,Reciprocating,IMC,1.0,Personal,Cruise,1.0,1.0,1
1122,Cessna Soloy,TU206G,Substantial,Airplane,0.0,0.0,3.0,0.0,Non-Fatal,1993-02-19,No,Turbo Prop,VMC,1.0,Ferry,Cruise,3.0,0.0,0
239,Agusta,A109AII,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-02-19,No,Turbo Shaft,VMC,2.0,Positioning,Taxi,1.0,0.0,0
298,"Smith, Ted Aerostar",AEROSTAR 600,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-03-03,No,Reciprocating,IMC,2.0,Unknown,Approach,1.0,1.0,1
6,Fokker,100,Minor,Airplane,0.0,0.0,0.0,103.0,Incident,1993-03-13,No,Turbo Fan,VMC,2.0,Unknown,Landing,103.0,0.0,0
369,British Aerospace,BAE 3101,Substantial,Airplane,0.0,0.0,1.0,3.0,Non-Fatal,1993-03-17,No,Turbo Prop,IMC,2.0,Unknown,Approach,4.0,0.0,0
923,Christen Industries,PITTS S1-T,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-03-21,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
376,British Aerospace,BAE3201,Minor,Airplane,0.0,0.0,0.0,2.0,Incident,1993-03-23,No,Turbo Prop,VMC,2.0,Unknown,Climb,2.0,0.0,0
601,Chance Vought,F4U-4,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-04-01,No,Reciprocating,VMC,1.0,Personal,Climb,1.0,0.0,0
653,Burkhart Grob,G102,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-04-01,No,Unknown,VMC,0.0,Personal,Maneuvering,1.0,0.0,0
919,Aerotek,PITTS S-2B,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1993-04-10,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
793,Rolladen-schneider,LS4A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-04-10,No,Unknown,VMC,0.0,Personal,Approach,1.0,0.0,0
261,American,AA-1,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-04-13,No,Reciprocating,VMC,1.0,Instructional,Landing,1.0,0.0,1
687,Hispano Aviacion,HA-200,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-04-16,No,Turbo Jet,VMC,2.0,Personal,Cruise,2.0,0.0,0
23,Monocoupe Aircraft,110,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-04-17,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
359,British Aerospace,BA 3101,Destroyed,Airplane,0.0,1.0,2.0,0.0,Non-Fatal,1993-04-19,No,Turbo Prop,VMC,2.0,Instructional,Takeoff,3.0,0.3333333333333333,1
50,Air & Space,18-A,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-04-27,No,Reciprocating,VMC,1.0,Instructional,Takeoff,2.0,0.0,0
266,American,AA-1A,Substantial,Airplane,2.0,1.0,1.0,0.0,Fatal(2),1993-04-27,No,Reciprocating,VMC,1.0,Instructional,Landing,4.0,0.75,0
989,Aerotek,S-2A,Minor,Airplane,0.0,0.0,0.0,5.0,Incident,1993-04-28,No,Reciprocating,VMC,1.0,Instructional,Approach,5.0,0.0,0
36,Commander,114B,Minor,Airplane,0.0,0.0,0.0,5.0,Incident,1993-04-28,No,Reciprocating,VMC,1.0,Instructional,Approach,5.0,0.0,0
550,Embraer,EMB-120 RT,Substantial,Airplane,0.0,0.0,13.0,17.0,Non-Fatal,1993-04-29,No,Turbo Prop,VMC,2.0,Unknown,Climb,30.0,0.0,0
948,Pzl-mielec,PZL-M-18,Destroyed,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-05-01,No,Reciprocating,VMC,1.0,Aerial Application,Descent,1.0,0.0,1
993,Raven,S-55A,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1993-05-01,No,Unknown,VMC,0.0,Unknown,Standing,3.0,0.0,0
353,Brantly-hynes,B2B,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-05-01,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
581,Canadair,F-86E MK.6,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-05-02,No,Turbo Jet,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
519,Dornier,DO-28,Destroyed,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1993-05-02,No,Reciprocating,VMC,2.0,Personal,Cruise,3.0,0.0,1
598,Fokker,F28-MK-0100,Minor,Airplane,0.0,0.0,1.0,50.0,Incident,1993-05-07,No,Turbo Jet,VMC,2.0,Unknown,Landing,51.0,0.0,0
308,American General Aircraft,AG5B,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-05-07,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
700,Kaman,HH-43F,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-05-12,No,Turbo Shaft,VMC,1.0,Other Work Use,Maneuvering,1.0,1.0,1
1069,Sukhoi,SU-29,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1993-05-14,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,0.5,1
1189,Applebay,ZUNI,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-05-23,No,Unknown,VMC,0.0,Personal,Approach,1.0,0.0,0
44,Us/lta,138-S,Minor,Airplane,0.0,0.0,0.0,2.0,Incident,1993-05-25,No,Reciprocating,VMC,1.0,Ferry,Cruise,2.0,0.0,0
751,Wsk Pzl,KR-03A,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-05-26,No,Unknown,VMC,0.0,Personal,Cruise,1.0,0.0,0
755,Let,L-13,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-05-29,No,Unknown,VMC,0.0,Personal,Cruise,2.0,0.0,0
865,Schempp-hirth,NIMBUS II,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1993-05-30,No,Unknown,VMC,0.0,Personal,Takeoff,1.0,1.0,0
141,Bell-transworld,47G-2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-05,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,0.0,0
523,Eagle Aircraft Co.,DW-1,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-06-09,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,1.0,1.0,1
137,Convair,440,Substantial,Airplane,0.0,0.0,0.0,15.0,Non-Fatal,1993-06-09,No,Turbo Prop,VMC,2.0,Business,Cruise,15.0,0.0,0
242,Alon,A2,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-12,No,Reciprocating,VMC,1.0,Personal,Taxi,1.0,0.0,0
1188,Aerotek,ZUNI,Substantial,Airplane,0.0,1.0,0.0,0.0,Non-Fatal,1993-06-12,No,Unknown,VMC,0.0,Personal,Approach,1.0,1.0,0
436,Reims Aviation,CESSNA FA 150K,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-06-13,No,Reciprocating,VMC,1.0,Personal,Cruise,2.0,0.0,0
682,Start & Flug,H-101 SALTO,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-18,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
774,Culver,LCA,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-21,No,Reciprocating,VMC,1.0,Personal,Takeoff,1.0,0.0,0
803,Pzl-mielec,M-18A DROMADER,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-23,No,Reciprocating,VMC,1.0,Aerial Application,Takeoff,1.0,0.0,0
938,Boeing Stearman,PT-17,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1993-06-26,No,Reciprocating,VMC,1.0,Unknown,Maneuvering,2.0,1.0,1
385,Let,BLANIK L-13,Substantial,Airplane,0.0,0.0,0.0,2.0,Non-Fatal,1993-06-26,No,Unknown,VMC,0.0,Personal,Landing,2.0,0.0,0
656,Burkhart Grob,G103,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-06-26,No,Unknown,VMC,0.0,Personal,Approach,1.0,0.0,0
667,Temco,GC-1B,Substantial,Airplane,0.0,2.0,0.0,0.0,Non-Fatal,1993-06-26,No,Reciprocating,VMC,1.0,Personal,Takeoff,2.0,1.0,0
1109,Titan Aircraft,TORNADO,Substantial,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-06-28,No,Reciprocating,VMC,1.0,Personal,Maneuvering,1.0,1.0,0
263,American General Aircraft,AA-1,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1993-06-29,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
645,Gulfstream,G-164B,Destroyed,Airplane,1.0,0.0,0.0,0.0,Fatal(1),1993-07-02,No,Reciprocating,VMC,1.0,Aerial Application,Maneuvering,1.0,1.0,1
1052,Burkhart Grob,SPEED ASTIR II,Destroyed,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-07-04,No,Unknown,VMC,0.0,Personal,Approach,1.0,0.0,1
45,Us/lta,138S AIRSHIP,Destroyed,Airplane,0.0,1.0,1.0,0.0,Non-Fatal,1993-07-04,No,Reciprocating,VMC,1.0,Business,Cruise,2.0,0.5,1
465,Berkshire,CONCEPT 70,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-07-04,No,Unknown,VMC,0.0,Personal,Landing,1.0,0.0,0
344,Weedhopper,B,Destroyed,Airplane,2.0,0.0,0.0,0.0,Fatal(2),1993-07-11,No,Reciprocating,VMC,1.0,Personal,Maneuvering,2.0,1.0,1
1062,Glasflugel,STANDARD LIBELL,Substantial,Airplane,0.0,0.0,1.0,0.0,Non-Fatal,1993-07-16,No,Unknown,VMC,0.0,Personal,Takeoff,1.0,0.0,0
47,British Aerospace,146-300A,Minor,Airplane,0.0,0.0,0.0,8.0,Incident,1993-07-20,No,Turbo Fan,VMC,4.0,Unknown,Takeoff,8.0,0.0,0
205,Aviat,A-1,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-07-20,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
407,Bucker Flugzeugbau,BU-131,Substantial,Airplane,0.0,0.0,0.0,1.0,Non-Fatal,1993-07-23,No,Reciprocating,VMC,1.0,Personal,Landing,1.0,0.0,0
458,Canadair,CL600-2B19,Minor,Airplane,0.0,0.0,0.0,21.0,Incident,1993-07-24,No,Turbo Fan,VMC,2.0,Unknown,Climb,21.0,0.0,0
453,Canadair,CL-600-2B19,Destroyed,Airplane,3.0,0.0,0.0,0.0,Fatal(3),1993-07-26,No,Turbo Fan,VMC,2.0,Flight Test,Maneuvering,3.0,1.0,1
77,Convair,240,Substantial,Airplane,0.0,0.0,0.0,3.0,Non-Fatal,1993-07-27,No,Reciprocating,VMC,2.0,Unknown,Landing,3.0,0.0,0
